"Date","Month","Year","Site.Name","COUNTY","mean.lat","PM2.5","Ozone"
2018-11-17,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,46,34
2018-11-17,11,2018,"Hattie Avenue","Forsyth",36.110693332,40,NA
2018-11-17,11,2018,"Leggett","Edgecombe",35.988278,27,NA
2018-11-17,11,2018,"Mendenhall School","Guilford",36.1090060008986,49,NA
2018-11-17,11,2018,"Millbrook School","Wake",35.856111,56,29
2018-11-17,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,40,NA
2018-11-17,11,2018,"West Johnston Co.","Johnston",35.59095,43,NA
2018-11-18,11,2018,"Bryson City","Swain",35.434767,52,NA
2018-11-18,11,2018,"Castle Hayne","New Hanover",34.364167,18,NA
2018-11-18,11,2018,"Clemmons Middle","Forsyth",36.026,66,NA
2018-11-18,11,2018,"Durham Armory","Durham",36.0329550008979,68,NA
2018-11-18,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,59,33
2018-11-18,11,2018,"Hattie Avenue","Forsyth",36.110693332,59,NA
2018-11-18,11,2018,"Leggett","Edgecombe",35.988278,26,NA
2018-11-18,11,2018,"Mendenhall School","Guilford",36.1090060008986,68,NA
2018-11-18,11,2018,"Millbrook School","Wake",35.856111,69.5,30
2018-11-18,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,38,NA
2018-11-18,11,2018,"West Johnston Co.","Johnston",35.59095,52,NA
2018-11-19,11,2018,"Bryson City","Swain",35.434767,52,NA
2018-11-19,11,2018,"Castle Hayne","New Hanover",34.364167,20,NA
2018-11-19,11,2018,"Clemmons Middle","Forsyth",36.026,68,NA
2018-11-19,11,2018,"Durham Armory","Durham",36.0329550008979,59.5,NA
2018-11-19,11,2018,"Frying Pan Mountain","Haywood",35.379167,12,NA
2018-11-19,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,55,33
2018-11-19,11,2018,"Hattie Avenue","Forsyth",36.110693332,59,NA
2018-11-19,11,2018,"Leggett","Edgecombe",35.988278,35,NA
2018-11-19,11,2018,"Linville Falls","Avery",35.972347,31,NA
2018-11-19,11,2018,"Mendenhall School","Guilford",36.1090060008986,57,NA
2018-11-19,11,2018,"Millbrook School","Wake",35.856111,63.6666666666667,26
2018-11-19,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,33.5,NA
2018-11-19,11,2018,"West Johnston Co.","Johnston",35.59095,55,NA
2018-11-20,11,2018,"Bryson City","Swain",35.434767,29,NA
2018-11-20,11,2018,"Castle Hayne","New Hanover",34.364167,30,NA
2018-11-20,11,2018,"Clemmons Middle","Forsyth",36.026,54,NA
2018-11-20,11,2018,"Durham Armory","Durham",36.0329550008979,53,NA
2018-11-20,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,40,32
2018-11-20,11,2018,"Hattie Avenue","Forsyth",36.110693332,45,NA
2018-11-20,11,2018,"Leggett","Edgecombe",35.988278,31,NA
2018-11-20,11,2018,"Mendenhall School","Guilford",36.1090060008986,33,NA
2018-11-20,11,2018,"Millbrook School","Wake",35.856111,54.5,30
2018-11-20,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,40,NA
2018-11-20,11,2018,"West Johnston Co.","Johnston",35.59095,33,NA
2018-11-21,11,2018,"Bryson City","Swain",35.434767,33,NA
2018-11-21,11,2018,"Castle Hayne","New Hanover",34.364167,10,NA
2018-11-21,11,2018,"Clemmons Middle","Forsyth",36.026,27,NA
2018-11-21,11,2018,"Durham Armory","Durham",36.0329550008979,43,NA
2018-11-21,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,31,25
2018-11-21,11,2018,"Hattie Avenue","Forsyth",36.110693332,25,NA
2018-11-21,11,2018,"Leggett","Edgecombe",35.988278,24,NA
2018-11-21,11,2018,"Mendenhall School","Guilford",36.1090060008986,30,NA
2018-11-21,11,2018,"Millbrook School","Wake",35.856111,39,28
2018-11-21,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,25,NA
2018-11-21,11,2018,"West Johnston Co.","Johnston",35.59095,33,NA
2018-11-22,11,2018,"Bryson City","Swain",35.434767,47,NA
2018-11-22,11,2018,"Castle Hayne","New Hanover",34.364167,23,NA
2018-11-22,11,2018,"Clemmons Middle","Forsyth",36.026,38.5,NA
2018-11-22,11,2018,"Durham Armory","Durham",36.0329550008979,44.5,NA
2018-11-22,11,2018,"Frying Pan Mountain","Haywood",35.379167,9,NA
2018-11-22,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,43,31
2018-11-22,11,2018,"Hattie Avenue","Forsyth",36.110693332,36,NA
2018-11-22,11,2018,"Leggett","Edgecombe",35.988278,26,NA
2018-11-22,11,2018,"Linville Falls","Avery",35.972347,14,NA
2018-11-22,11,2018,"Mendenhall School","Guilford",36.1090060008986,38,NA
2018-11-22,11,2018,"Millbrook School","Wake",35.856111,51.3333333333333,26
2018-11-22,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,30.5,NA
2018-11-22,11,2018,"West Johnston Co.","Johnston",35.59095,39,NA
2018-11-23,11,2018,"Bryson City","Swain",35.434767,55,NA
2018-11-23,11,2018,"Castle Hayne","New Hanover",34.364167,5,NA
2018-11-23,11,2018,"Clemmons Middle","Forsyth",36.026,41,NA
2018-11-23,11,2018,"Durham Armory","Durham",36.0329550008979,36,NA
2018-11-23,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,34,30
2018-11-23,11,2018,"Hattie Avenue","Forsyth",36.110693332,32,NA
2018-11-23,11,2018,"Leggett","Edgecombe",35.988278,6,NA
2018-11-23,11,2018,"Mendenhall School","Guilford",36.1090060008986,19,NA
2018-11-23,11,2018,"Millbrook School","Wake",35.856111,36,32
2018-11-23,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,11,NA
2018-11-23,11,2018,"West Johnston Co.","Johnston",35.59095,20,NA
2018-11-24,11,2018,"Bryson City","Swain",35.434767,26,NA
2018-11-24,11,2018,"Castle Hayne","New Hanover",34.364167,0,NA
2018-11-24,11,2018,"Clemmons Middle","Forsyth",36.026,25,NA
2018-11-24,11,2018,"Durham Armory","Durham",36.0329550008979,30,NA
2018-11-24,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,22,19
2018-11-24,11,2018,"Hattie Avenue","Forsyth",36.110693332,21,NA
2018-11-24,11,2018,"Leggett","Edgecombe",35.988278,6,NA
2018-11-24,11,2018,"Mendenhall School","Guilford",36.1090060008986,14,NA
2018-11-24,11,2018,"Millbrook School","Wake",35.856111,32.5,17
2018-11-24,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,9,NA
2018-11-24,11,2018,"West Johnston Co.","Johnston",35.59095,15,NA
2018-11-25,11,2018,"Bryson City","Swain",35.434767,28,NA
2018-11-25,11,2018,"Castle Hayne","New Hanover",34.364167,13,NA
2018-11-25,11,2018,"Clemmons Middle","Forsyth",36.026,42,NA
2018-11-25,11,2018,"Durham Armory","Durham",36.0329550008979,42,NA
2018-11-25,11,2018,"Frying Pan Mountain","Haywood",35.379167,7,NA
2018-11-25,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,27.5,23
2018-11-25,11,2018,"Hattie Avenue","Forsyth",36.110693332,31,NA
2018-11-25,11,2018,"Leggett","Edgecombe",35.988278,23,NA
2018-11-25,11,2018,"Linville Falls","Avery",35.972347,15,NA
2018-11-25,11,2018,"Mendenhall School","Guilford",36.1090060008986,34,NA
2018-11-25,11,2018,"Millbrook School","Wake",35.856111,51.3333333333333,23
2018-11-25,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,28.5,NA
2018-11-25,11,2018,"West Johnston Co.","Johnston",35.59095,39,NA
2018-11-26,11,2018,"Bryson City","Swain",35.434767,20,NA
2018-11-26,11,2018,"Castle Hayne","New Hanover",34.364167,6,NA
2018-11-26,11,2018,"Clemmons Middle","Forsyth",36.026,42,NA
2018-11-26,11,2018,"Durham Armory","Durham",36.0329550008979,48,NA
2018-11-26,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,24,20
2018-11-26,11,2018,"Hattie Avenue","Forsyth",36.110693332,33,NA
2018-11-26,11,2018,"Leggett","Edgecombe",35.988278,19,NA
2018-11-26,11,2018,"Mendenhall School","Guilford",36.1090060008986,20,NA
2018-11-26,11,2018,"Millbrook School","Wake",35.856111,42.5,22
2018-11-26,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,24,NA
2018-11-26,11,2018,"West Johnston Co.","Johnston",35.59095,20,NA
2018-11-27,11,2018,"Bryson City","Swain",35.434767,25,NA
2018-11-27,11,2018,"Castle Hayne","New Hanover",34.364167,2,NA
2018-11-27,11,2018,"Clemmons Middle","Forsyth",36.026,13,NA
2018-11-27,11,2018,"Durham Armory","Durham",36.0329550008979,18,NA
2018-11-27,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,11,24
2018-11-27,11,2018,"Hattie Avenue","Forsyth",36.110693332,10,NA
2018-11-27,11,2018,"Leggett","Edgecombe",35.988278,2,NA
2018-11-27,11,2018,"Mendenhall School","Guilford",36.1090060008986,3,NA
2018-11-27,11,2018,"Millbrook School","Wake",35.856111,23.5,21
2018-11-27,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,8,NA
2018-11-27,11,2018,"West Johnston Co.","Johnston",35.59095,10,NA
2018-11-28,11,2018,"Bryson City","Swain",35.434767,28,NA
2018-11-28,11,2018,"Castle Hayne","New Hanover",34.364167,16,NA
2018-11-28,11,2018,"Clemmons Middle","Forsyth",36.026,27,NA
2018-11-28,11,2018,"Durham Armory","Durham",36.0329550008979,30,NA
2018-11-28,11,2018,"Frying Pan Mountain","Haywood",35.379167,8,NA
2018-11-28,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,32,27
2018-11-28,11,2018,"Hattie Avenue","Forsyth",36.110693332,25.5,NA
2018-11-28,11,2018,"Leggett","Edgecombe",35.988278,13,NA
2018-11-28,11,2018,"Linville Falls","Avery",35.972347,21,NA
2018-11-28,11,2018,"Mendenhall School","Guilford",36.1090060008986,23,NA
2018-11-28,11,2018,"Millbrook School","Wake",35.856111,33.6666666666667,27
2018-11-28,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,16,NA
2018-11-28,11,2018,"West Johnston Co.","Johnston",35.59095,36,NA
2018-11-29,11,2018,"Bryson City","Swain",35.434767,56,NA
2018-11-29,11,2018,"Castle Hayne","New Hanover",34.364167,28,NA
2018-11-29,11,2018,"Clemmons Middle","Forsyth",36.026,50,NA
2018-11-29,11,2018,"Durham Armory","Durham",36.0329550008979,43,NA
2018-11-29,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,47,25
2018-11-29,11,2018,"Hattie Avenue","Forsyth",36.110693332,35,NA
2018-11-29,11,2018,"Leggett","Edgecombe",35.988278,18,NA
2018-11-29,11,2018,"Mendenhall School","Guilford",36.1090060008986,28,NA
2018-11-29,11,2018,"Millbrook School","Wake",35.856111,50,23
2018-11-29,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,29,NA
2018-11-29,11,2018,"West Johnston Co.","Johnston",35.59095,32,NA
2018-11-30,11,2018,"Bryson City","Swain",35.434767,59,NA
2018-11-30,11,2018,"Castle Hayne","New Hanover",34.364167,37,NA
2018-11-30,11,2018,"Clemmons Middle","Forsyth",36.026,55,NA
2018-11-30,11,2018,"Durham Armory","Durham",36.0329550008979,53,NA
2018-11-30,11,2018,"Garinger High School","Mecklenburg",35.2401000008895,49,28
2018-11-30,11,2018,"Hattie Avenue","Forsyth",36.110693332,49,NA
2018-11-30,11,2018,"Leggett","Edgecombe",35.988278,38,NA
2018-11-30,11,2018,"Mendenhall School","Guilford",36.1090060008986,39,NA
2018-11-30,11,2018,"Millbrook School","Wake",35.856111,55,31
2018-11-30,11,2018,"Pitt Agri. Center","Pitt",35.6412760008938,39,NA
2018-11-30,11,2018,"West Johnston Co.","Johnston",35.59095,35,NA
2018-12-01,12,2018,"Bryson City","Swain",35.434767,35,NA
2018-12-01,12,2018,"Castle Hayne","New Hanover",34.364167,8,NA
2018-12-01,12,2018,"Clemmons Middle","Forsyth",36.026,60,NA
2018-12-01,12,2018,"Durham Armory","Durham",36.0329550008979,57,NA
2018-12-01,12,2018,"Frying Pan Mountain","Haywood",35.379167,5,NA
2018-12-01,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,46,26
2018-12-01,12,2018,"Hattie Avenue","Forsyth",36.110693332,51,NA
2018-12-01,12,2018,"Leggett","Edgecombe",35.988278,47,NA
2018-12-01,12,2018,"Linville Falls","Avery",35.972347,16,NA
2018-12-01,12,2018,"Mendenhall School","Guilford",36.1090060008986,52,NA
2018-12-01,12,2018,"Millbrook School","Wake",35.856111,55,26
2018-12-01,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,50,NA
2018-12-01,12,2018,"West Johnston Co.","Johnston",35.59095,51,NA
2018-12-02,12,2018,"Bryson City","Swain",35.434767,28,NA
2018-12-02,12,2018,"Castle Hayne","New Hanover",34.364167,0,NA
2018-12-02,12,2018,"Clemmons Middle","Forsyth",36.026,28,NA
2018-12-02,12,2018,"Durham Armory","Durham",36.0329550008979,35,NA
2018-12-02,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,21,20
2018-12-02,12,2018,"Hattie Avenue","Forsyth",36.110693332,25,NA
2018-12-02,12,2018,"Leggett","Edgecombe",35.988278,11,NA
2018-12-02,12,2018,"Mendenhall School","Guilford",36.1090060008986,19,NA
2018-12-02,12,2018,"Millbrook School","Wake",35.856111,33,22
2018-12-02,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,13,NA
2018-12-02,12,2018,"West Johnston Co.","Johnston",35.59095,20,NA
2018-12-03,12,2018,"Bryson City","Swain",35.434767,28,NA
2018-12-03,12,2018,"Castle Hayne","New Hanover",34.364167,25,NA
2018-12-03,12,2018,"Clemmons Middle","Forsyth",36.026,31,NA
2018-12-03,12,2018,"Durham Armory","Durham",36.0329550008979,53,NA
2018-12-03,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,29,30
2018-12-03,12,2018,"Hattie Avenue","Forsyth",36.110693332,30,NA
2018-12-03,12,2018,"Leggett","Edgecombe",35.988278,25,NA
2018-12-03,12,2018,"Mendenhall School","Guilford",36.1090060008986,21,NA
2018-12-03,12,2018,"Millbrook School","Wake",35.856111,56,28
2018-12-03,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,28,NA
2018-12-03,12,2018,"West Johnston Co.","Johnston",35.59095,48,NA
2018-12-04,12,2018,"Bryson City","Swain",35.434767,20,NA
2018-12-04,12,2018,"Castle Hayne","New Hanover",34.364167,14,NA
2018-12-04,12,2018,"Clemmons Middle","Forsyth",36.026,12,NA
2018-12-04,12,2018,"Durham Armory","Durham",36.0329550008979,17.5,NA
2018-12-04,12,2018,"Frying Pan Mountain","Haywood",35.379167,5,NA
2018-12-04,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,10.5,19
2018-12-04,12,2018,"Hattie Avenue","Forsyth",36.110693332,13,NA
2018-12-04,12,2018,"Leggett","Edgecombe",35.988278,9,NA
2018-12-04,12,2018,"Linville Falls","Avery",35.972347,6,NA
2018-12-04,12,2018,"Mendenhall School","Guilford",36.1090060008986,4,NA
2018-12-04,12,2018,"Millbrook School","Wake",35.856111,19,18
2018-12-04,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,18.5,NA
2018-12-04,12,2018,"West Johnston Co.","Johnston",35.59095,13,NA
2018-12-05,12,2018,"Bryson City","Swain",35.434767,20,NA
2018-12-05,12,2018,"Castle Hayne","New Hanover",34.364167,9,NA
2018-12-05,12,2018,"Clemmons Middle","Forsyth",36.026,18,NA
2018-12-05,12,2018,"Durham Armory","Durham",36.0329550008979,29,NA
2018-12-05,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,10,23
2018-12-05,12,2018,"Hattie Avenue","Forsyth",36.110693332,15,NA
2018-12-05,12,2018,"Leggett","Edgecombe",35.988278,7,NA
2018-12-05,12,2018,"Mendenhall School","Guilford",36.1090060008986,5,NA
2018-12-05,12,2018,"Millbrook School","Wake",35.856111,35,22
2018-12-05,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,18,NA
2018-12-05,12,2018,"West Johnston Co.","Johnston",35.59095,19,NA
2018-12-06,12,2018,"Bryson City","Swain",35.434767,42,NA
2018-12-06,12,2018,"Castle Hayne","New Hanover",34.364167,13,NA
2018-12-06,12,2018,"Clemmons Middle","Forsyth",36.026,33,NA
2018-12-06,12,2018,"Durham Armory","Durham",36.0329550008979,38,NA
2018-12-06,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,33,23
2018-12-06,12,2018,"Hattie Avenue","Forsyth",36.110693332,28,NA
2018-12-06,12,2018,"Leggett","Edgecombe",35.988278,13,NA
2018-12-06,12,2018,"Mendenhall School","Guilford",36.1090060008986,17,NA
2018-12-06,12,2018,"Millbrook School","Wake",35.856111,45,23
2018-12-06,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,23,NA
2018-12-06,12,2018,"West Johnston Co.","Johnston",35.59095,22,NA
2018-12-07,12,2018,"Bryson City","Swain",35.434767,32,NA
2018-12-07,12,2018,"Castle Hayne","New Hanover",34.364167,24,NA
2018-12-07,12,2018,"Clemmons Middle","Forsyth",36.026,52,NA
2018-12-07,12,2018,"Durham Armory","Durham",36.0329550008979,48,NA
2018-12-07,12,2018,"Frying Pan Mountain","Haywood",35.379167,11,NA
2018-12-07,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,52,19
2018-12-07,12,2018,"Hattie Avenue","Forsyth",36.110693332,44.5,NA
2018-12-07,12,2018,"Leggett","Edgecombe",35.988278,18,NA
2018-12-07,12,2018,"Linville Falls","Avery",35.972347,15,NA
2018-12-07,12,2018,"Mendenhall School","Guilford",36.1090060008986,38,NA
2018-12-07,12,2018,"Millbrook School","Wake",35.856111,43,26
2018-12-07,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,32.5,NA
2018-12-07,12,2018,"West Johnston Co.","Johnston",35.59095,52,NA
2018-12-08,12,2018,"Bryson City","Swain",35.434767,33,NA
2018-12-08,12,2018,"Castle Hayne","New Hanover",34.364167,20,NA
2018-12-08,12,2018,"Clemmons Middle","Forsyth",36.026,56,NA
2018-12-08,12,2018,"Durham Armory","Durham",36.0329550008979,56,NA
2018-12-08,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,56,21
2018-12-08,12,2018,"Hattie Avenue","Forsyth",36.110693332,48,NA
2018-12-08,12,2018,"Leggett","Edgecombe",35.988278,27,NA
2018-12-08,12,2018,"Mendenhall School","Guilford",36.1090060008986,42,NA
2018-12-08,12,2018,"Millbrook School","Wake",35.856111,60,25
2018-12-08,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,26,NA
2018-12-08,12,2018,"West Johnston Co.","Johnston",35.59095,48,NA
2018-12-09,12,2018,"Bryson City","Swain",35.434767,20,NA
2018-12-09,12,2018,"Castle Hayne","New Hanover",34.364167,0,NA
2018-12-09,12,2018,"Clemmons Middle","Forsyth",36.026,34,NA
2018-12-09,12,2018,"Durham Armory","Durham",36.0329550008979,44,NA
2018-12-09,12,2018,"Hattie Avenue","Forsyth",36.110693332,28,NA
2018-12-09,12,2018,"Leggett","Edgecombe",35.988278,13,NA
2018-12-09,12,2018,"Mendenhall School","Guilford",36.1090060008986,18,NA
2018-12-09,12,2018,"Millbrook School","Wake",35.856111,43,NA
2018-12-09,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,18,NA
2018-12-09,12,2018,"West Johnston Co.","Johnston",35.59095,12,NA
2018-12-10,12,2018,"Bryson City","Swain",35.434767,25,NA
2018-12-10,12,2018,"Castle Hayne","New Hanover",34.364167,8,NA
2018-12-10,12,2018,"Clemmons Middle","Forsyth",36.026,30,NA
2018-12-10,12,2018,"Durham Armory","Durham",36.0329550008979,39.5,NA
2018-12-10,12,2018,"Frying Pan Mountain","Haywood",35.379167,2,NA
2018-12-10,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,15.5,32
2018-12-10,12,2018,"Hattie Avenue","Forsyth",36.110693332,29,NA
2018-12-10,12,2018,"Leggett","Edgecombe",35.988278,30,NA
2018-12-10,12,2018,"Linville Falls","Avery",35.972347,5,NA
2018-12-10,12,2018,"Mendenhall School","Guilford",36.1090060008986,44,NA
2018-12-10,12,2018,"Millbrook School","Wake",35.856111,39,27
2018-12-10,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,37,NA
2018-12-10,12,2018,"West Johnston Co.","Johnston",35.59095,25,NA
2018-12-11,12,2018,"Bryson City","Swain",35.434767,24,NA
2018-12-11,12,2018,"Castle Hayne","New Hanover",34.364167,38,NA
2018-12-11,12,2018,"Clemmons Middle","Forsyth",36.026,61,NA
2018-12-11,12,2018,"Durham Armory","Durham",36.0329550008979,59,NA
2018-12-11,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,41,24
2018-12-11,12,2018,"Hattie Avenue","Forsyth",36.110693332,51,NA
2018-12-11,12,2018,"Leggett","Edgecombe",35.988278,54,NA
2018-12-11,12,2018,"Mendenhall School","Guilford",36.1090060008986,52,NA
2018-12-11,12,2018,"Millbrook School","Wake",35.856111,66,30
2018-12-11,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,59,NA
2018-12-11,12,2018,"West Johnston Co.","Johnston",35.59095,46,NA
2018-12-12,12,2018,"Castle Hayne","New Hanover",34.364167,18,NA
2018-12-12,12,2018,"Clemmons Middle","Forsyth",36.026,70,NA
2018-12-12,12,2018,"Durham Armory","Durham",36.0329550008979,58,NA
2018-12-12,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,38,26
2018-12-12,12,2018,"Hattie Avenue","Forsyth",36.110693332,49,NA
2018-12-12,12,2018,"Leggett","Edgecombe",35.988278,25,NA
2018-12-12,12,2018,"Mendenhall School","Guilford",36.1090060008986,53,NA
2018-12-12,12,2018,"Millbrook School","Wake",35.856111,55.5,23
2018-12-12,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,33,NA
2018-12-12,12,2018,"West Johnston Co.","Johnston",35.59095,34,NA
2018-12-13,12,2018,"Castle Hayne","New Hanover",34.364167,25,NA
2018-12-13,12,2018,"Clemmons Middle","Forsyth",36.026,76,NA
2018-12-13,12,2018,"Durham Armory","Durham",36.0329550008979,66.5,NA
2018-12-13,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,54,14
2018-12-13,12,2018,"Hattie Avenue","Forsyth",36.110693332,64,NA
2018-12-13,12,2018,"Leggett","Edgecombe",35.988278,36,NA
2018-12-13,12,2018,"Mendenhall School","Guilford",36.1090060008986,68,NA
2018-12-13,12,2018,"Millbrook School","Wake",35.856111,60.6666666666667,14
2018-12-13,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,38,NA
2018-12-13,12,2018,"West Johnston Co.","Johnston",35.59095,53,NA
2018-12-14,12,2018,"Bryson City","Swain",35.434767,18,NA
2018-12-14,12,2018,"Castle Hayne","New Hanover",34.364167,4,NA
2018-12-14,12,2018,"Clemmons Middle","Forsyth",36.026,61,NA
2018-12-14,12,2018,"Durham Armory","Durham",36.0329550008979,56,NA
2018-12-14,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,40,17
2018-12-14,12,2018,"Hattie Avenue","Forsyth",36.110693332,50,NA
2018-12-14,12,2018,"Leggett","Edgecombe",35.988278,28,NA
2018-12-14,12,2018,"Mendenhall School","Guilford",36.1090060008986,40,NA
2018-12-14,12,2018,"Millbrook School","Wake",35.856111,54,20
2018-12-14,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,35,NA
2018-12-14,12,2018,"West Johnston Co.","Johnston",35.59095,38,NA
2018-12-15,12,2018,"Bryson City","Swain",35.434767,18,NA
2018-12-15,12,2018,"Castle Hayne","New Hanover",34.364167,0,NA
2018-12-15,12,2018,"Clemmons Middle","Forsyth",36.026,14,NA
2018-12-15,12,2018,"Durham Armory","Durham",36.0329550008979,31,NA
2018-12-15,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,15,12
2018-12-15,12,2018,"Hattie Avenue","Forsyth",36.110693332,13,NA
2018-12-15,12,2018,"Leggett","Edgecombe",35.988278,3,NA
2018-12-15,12,2018,"Mendenhall School","Guilford",36.1090060008986,4,NA
2018-12-15,12,2018,"Millbrook School","Wake",35.856111,34,11
2018-12-15,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,6,NA
2018-12-15,12,2018,"West Johnston Co.","Johnston",35.59095,12,NA
2018-12-16,12,2018,"Bryson City","Swain",35.434767,17,NA
2018-12-16,12,2018,"Castle Hayne","New Hanover",34.364167,5,NA
2018-12-16,12,2018,"Clemmons Middle","Forsyth",36.026,18.5,NA
2018-12-16,12,2018,"Durham Armory","Durham",36.0329550008979,23,NA
2018-12-16,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,17,24
2018-12-16,12,2018,"Hattie Avenue","Forsyth",36.110693332,16.5,NA
2018-12-16,12,2018,"Leggett","Edgecombe",35.988278,9,NA
2018-12-16,12,2018,"Mendenhall School","Guilford",36.1090060008986,9,NA
2018-12-16,12,2018,"Millbrook School","Wake",35.856111,28.3333333333333,24
2018-12-16,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,15,NA
2018-12-16,12,2018,"West Johnston Co.","Johnston",35.59095,15,NA
2018-12-17,12,2018,"Bryson City","Swain",35.434767,17,NA
2018-12-17,12,2018,"Castle Hayne","New Hanover",34.364167,0,NA
2018-12-17,12,2018,"Clemmons Middle","Forsyth",36.026,14,NA
2018-12-17,12,2018,"Durham Armory","Durham",36.0329550008979,29,NA
2018-12-17,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,17,30
2018-12-17,12,2018,"Hattie Avenue","Forsyth",36.110693332,12,NA
2018-12-17,12,2018,"Leggett","Edgecombe",35.988278,5,NA
2018-12-17,12,2018,"Mendenhall School","Guilford",36.1090060008986,2,NA
2018-12-17,12,2018,"Millbrook School","Wake",35.856111,24,30
2018-12-17,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,11,NA
2018-12-17,12,2018,"West Johnston Co.","Johnston",35.59095,15,NA
2018-12-18,12,2018,"Bryson City","Swain",35.434767,33,NA
2018-12-18,12,2018,"Castle Hayne","New Hanover",34.364167,21,NA
2018-12-18,12,2018,"Clemmons Middle","Forsyth",36.026,23,NA
2018-12-18,12,2018,"Durham Armory","Durham",36.0329550008979,48,NA
2018-12-18,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,18,29
2018-12-18,12,2018,"Hattie Avenue","Forsyth",36.110693332,20,NA
2018-12-18,12,2018,"Leggett","Edgecombe",35.988278,14,NA
2018-12-18,12,2018,"Mendenhall School","Guilford",36.1090060008986,18,NA
2018-12-18,12,2018,"Millbrook School","Wake",35.856111,45.5,25
2018-12-18,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,23,NA
2018-12-18,12,2018,"West Johnston Co.","Johnston",35.59095,28,NA
2018-12-19,12,2018,"Bryson City","Swain",35.434767,52,NA
2018-12-19,12,2018,"Castle Hayne","New Hanover",34.364167,19,NA
2018-12-19,12,2018,"Clemmons Middle","Forsyth",36.026,58,NA
2018-12-19,12,2018,"Durham Armory","Durham",36.0329550008979,52.5,NA
2018-12-19,12,2018,"Garinger High School","Mecklenburg",35.2401000008895,48.5,22
2018-12-19,12,2018,"Hattie Avenue","Forsyth",36.110693332,60,NA
2018-12-19,12,2018,"Leggett","Edgecombe",35.988278,17,NA
2018-12-19,12,2018,"Linville Falls","Avery",35.972347,20,NA
2018-12-19,12,2018,"Mendenhall School","Guilford",36.1090060008986,44,NA
2018-12-19,12,2018,"Millbrook School","Wake",35.856111,54,NA
2018-12-19,12,2018,"Pitt Agri. Center","Pitt",35.6412760008938,34,NA
2018-12-19,12,2018,"West Johnston Co.","Johnston",35.59095,50,NA
